"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
8.652363342E2,4.078792333E1,1.676438833E1,4.602103079E2,1.234767151E1,2.359299927E2,1.700000048E0,8.399999619E0
8.662363342E2,4.078785500E1,1.676427167E1,4.608100823E2,1.213714981E1,2.359799957E2,1.899999976E0,8.800000191E0
8.672363342E2,4.078778667E1,1.676415833E1,4.613098674E2,1.189831924E1,2.356199951E2,1.899999976E0,8.899999619E0
8.682363342E2,4.078772500E1,1.676405167E1,4.615096594E2,1.180721283E1,2.353000031E2,2.000000000E0,8.300000191E0
8.692363342E2,4.078766333E1,1.676393833E1,4.627094299E2,1.162036896E1,2.350700073E2,2.000000000E0,8.199999809E0
8.702363342E2,4.078760833E1,1.676382833E1,4.635091965E2,1.159978008E1,2.362200012E2,2.000000000E0,7.199999809E0
8.712363342E2,4.078755333E1,1.676371333E1,4.641089471E2,1.145205498E1,2.379700012E2,2.000000000E0,7.400000095E0
8.722363342E2,4.078749500E1,1.676359667E1,4.650086996E2,1.133778667E1,2.394199982E2,1.899999976E0,7.099999905E0
8.732363342E2,4.078744000E1,1.676348667E1,4.660084662E2,1.132388878E1,2.408399963E2,1.899999976E0,7.000000000E0
8.742363342E2,4.078739167E1,1.676337167E1,4.663082021E2,1.130587387E1,2.434799957E2,1.899999976E0,6.800000191E0
8.752363342E2,4.078735167E1,1.676325500E1,4.663079144E2,1.128528500E1,2.475200043E2,1.799999952E0,6.599999905E0
8.762363342E2,4.078731833E1,1.676312167E1,4.672075584E2,1.124771023E1,2.504799957E2,1.899999976E0,6.699999809E0
8.772363342E2,4.078728667E1,1.676299333E1,4.681072149E2,1.093681812E1,2.530000000E2,1.899999976E0,6.500000000E0
8.782363342E2,4.078725333E1,1.676286500E1,4.687068750E2,1.051474571E1,2.545099945E2,1.899999976E0,6.500000000E0
8.792363342E2,4.078722667E1,1.676274500E1,4.699065473E2,1.041180134E1,2.553099976E2,1.700000048E0,6.000000000E0
8.802363342E2,4.078720167E1,1.676262333E1,4.710062106E2,1.068769264E1,2.568500061E2,1.899999976E0,6.300000191E0
8.812363342E2,4.078718167E1,1.676250000E1,4.716058575E2,1.082357883E1,2.582600098E2,1.899999976E0,6.400000095E0
8.822363342E2,4.078716500E1,1.676237167E1,4.719054811E2,1.084262371E1,2.593800049E2,2.000000000E0,6.699999809E0
8.832363342E2,4.078715000E1,1.676224167E1,4.717050956E2,1.099086380E1,2.599200134E2,2.099999905E0,6.800000191E0
8.842363342E2,4.078714000E1,1.676211833E1,4.723047206E2,1.060585117E1,2.602099915E2,2.099999905E0,7.000000000E0
8.852363342E2,4.078712500E1,1.676200500E1,4.729043888E2,1.002627373E1,2.605100098E2,2.099999905E0,7.099999905E0
8.862363342E2,4.078710667E1,1.676189000E1,4.732040589E2,9.556332588E0,2.612799988E2,2.000000000E0,7.099999905E0
8.872363342E2,4.078709500E1,1.676178667E1,4.735037519E2,9.122936249E0,2.618999939E2,2.000000000E0,7.099999905E0
8.882363342E2,4.078708667E1,1.676168500E1,4.739034430E2,8.492402077E0,2.635799866E2,2.000000000E0,7.000000000E0
8.892363342E2,4.078708500E1,1.676158000E1,4.744031087E2,8.107904434E0,2.673099976E2,2.000000000E0,6.800000191E0
8.902363342E2,4.078708500E1,1.676148000E1,4.743027869E2,7.805762291E0,2.697699890E2,2.000000000E0,6.699999809E0
8.912363342E2,4.078708333E1,1.676138167E1,4.747024741E2,7.325526714E0,2.713200073E2,1.899999976E0,6.699999809E0
8.922363342E2,4.078708333E1,1.676129333E1,4.751021898E2,7.082577705E0,2.743200073E2,1.899999976E0,6.699999809E0
8.932363342E2,4.078709000E1,1.676120667E1,4.755018962E2,6.871026993E0,2.793299866E2,1.899999976E0,6.699999809E0
8.942363342E2,4.078710000E1,1.676112833E1,4.756016221E2,6.887497902E0,2.832500000E2,1.799999952E0,6.400000095E0
8.952363342E2,4.078711500E1,1.676105333E1,4.748013478E2,7.067136288E0,2.809100037E2,1.799999952E0,6.400000095E0
8.962363342E2,4.078712333E1,1.676097667E1,4.743010827E2,7.083092690E0,2.691499939E2,1.799999952E0,6.300000191E0
8.972363342E2,4.078711167E1,1.676089000E1,4.749008294E2,7.390896320E0,2.507200012E2,1.899999976E0,5.800000191E0
8.982363342E2,4.078707500E1,1.676081167E1,4.751006578E2,7.816571712E0,2.363399963E2,2.000000000E0,6.199999809E0
8.992363342E2,4.078702667E1,1.676072833E1,4.757004958E2,8.543359756E0,2.316499939E2,2.000000000E0,6.500000000E0
9.002363342E2,4.078698167E1,1.676064167E1,4.760003157E2,9.248014450E0,2.401600037E2,1.899999976E0,6.500000000E0
9.012363342E2,4.078694333E1,1.676054000E1,4.767000726E2,1.019922066E1,2.452700043E2,1.899999976E0,6.400000095E0
9.022363342E2,4.078691500E1,1.676042667E1,4.767997701E2,1.076129723E1,2.496699982E2,1.899999976E0,5.699999809E0
9.032363342E2,4.078688667E1,1.676030167E1,4.763994300E2,1.138102341E1,2.538699951E2,1.899999976E0,5.699999809E0
9.042363342E2,4.078685833E1,1.676017333E1,4.756990793E2,1.187978935E1,2.547799988E2,1.899999976E0,5.800000191E0
9.052363342E2,4.078682833E1,1.676002667E1,4.759986731E2,1.244083595E1,2.555500031E2,2.000000000E0,6.000000000E0
9.062363342E2,4.078679833E1,1.675987167E1,4.762982402E2,1.296430874E1,2.568399963E2,1.899999976E0,5.599999905E0
9.072363342E2,4.078676833E1,1.675972333E1,4.768978287E2,1.262047386E1,2.574800110E2,1.899999976E0,5.699999809E0
9.082363342E2,4.078674667E1,1.675957833E1,4.769974096E2,1.316762352E1,2.572300110E2,2.000000000E0,5.900000095E0
9.092363342E2,4.078672167E1,1.675941667E1,4.762969443E2,1.327211285E1,2.573399963E2,2.000000000E0,5.800000191E0
9.102363342E2,4.078669333E1,1.675925833E1,4.760964970E2,1.442406082E1,2.572699890E2,1.899999976E0,5.500000000E0
9.112363342E2,4.078666333E1,1.675909000E1,4.763960211E2,1.490635586E1,2.567099915E2,2.000000000E0,5.800000191E0
9.122363342E2,4.078662333E1,1.675891667E1,4.759955512E2,1.524092484E1,2.569899902E2,2.000000000E0,5.800000191E0
9.132363342E2,4.078659167E1,1.675873667E1,4.760950415E2,1.545916748E1,2.559700012E2,2.000000000E0,5.900000095E0
9.142363342E2,4.078656000E1,1.675856500E1,4.766945586E2,1.578601551E1,2.550500031E2,2.000000000E0,5.699999809E0
9.152363342E2,4.078652167E1,1.675838167E1,4.775940528E2,1.607940674E1,2.520700073E2,1.899999976E0,5.699999809E0
9.162363342E2,4.078647333E1,1.675820500E1,4.791935905E2,1.611492348E1,2.478500061E2,1.899999976E0,5.699999809E0
9.172363342E2,4.078641000E1,1.675803333E1,4.811931772E2,1.641603661E1,2.440899963E2,2.000000000E0,5.800000191E0
9.182363342E2,4.078634167E1,1.675785333E1,4.832927482E2,1.652206802E1,2.408500061E2,2.000000000E0,6.099999905E0
9.192363342E2,4.078626000E1,1.675767833E1,4.843923645E2,1.655809975E1,2.364400024E2,2.000000000E0,5.900000095E0
9.202363342E2,4.078617333E1,1.675750667E1,4.849920025E2,1.688855171E1,2.321000061E2,1.899999976E0,5.900000095E0
9.212363342E2,4.078607333E1,1.675735333E1,4.861917289E2,1.697553825E1,2.285599976E2,2.000000000E0,6.000000000E0
9.222363342E2,4.078596833E1,1.675721500E1,4.862915146E2,1.709238052E1,2.245200043E2,2.000000000E0,6.000000000E0
9.232363342E2,4.078585333E1,1.675707000E1,4.871913007E2,1.712377930E1,2.212400055E2,2.099999905E0,6.099999905E0
9.242363342E2,4.078573167E1,1.675693500E1,4.879911338E2,1.722569466E1,2.192299957E2,2.099999905E0,6.199999809E0
9.252363342E2,4.078560833E1,1.675679833E1,4.885909651E2,1.730856323E1,2.190099945E2,2.000000000E0,6.300000191E0
9.262363342E2,4.078548000E1,1.675666833E1,4.893908290E2,1.757570457E1,2.180700073E2,2.000000000E0,6.400000095E0
9.272363342E2,4.078535500E1,1.675653833E1,4.899906855E2,1.773681259E1,2.184199982E2,2.000000000E0,6.400000095E0
9.282363342E2,4.078522667E1,1.675640500E1,4.914905386E2,1.777232933E1,2.184900055E2,2.000000000E0,6.400000095E0
9.292363342E2,4.078510000E1,1.675627500E1,4.924903988E2,1.785983086E1,2.184700012E2,2.000000000E0,6.400000095E0
9.302363342E2,4.078497667E1,1.675614000E1,4.938902356E2,1.792623138E1,2.180800018E2,2.000000000E0,6.500000000E0
9.312363342E2,4.078484833E1,1.675600000E1,4.943900674E2,1.799726295E1,2.181199951E2,2.000000000E0,6.699999809E0
9.322363342E2,4.078471833E1,1.675586500E1,4.954899189E2,1.803123474E1,2.179100037E2,2.000000000E0,6.900000095E0
9.332363342E2,4.078459000E1,1.675572667E1,4.966897560E2,1.807807350E1,2.185599976E2,2.000000000E0,6.900000095E0
9.342363342E2,4.078446667E1,1.675559333E1,4.971895983E2,1.813109016E1,2.187500000E2,2.000000000E0,5.900000095E0
9.352363342E2,4.078433833E1,1.675545667E1,4.972894408E2,1.804358673E1,2.186799927E2,1.899999976E0,6.000000000E0
9.362363342E2,4.078421333E1,1.675533167E1,4.974893136E2,1.808579445E1,2.180299988E2,2.000000000E0,6.300000191E0
9.372363342E2,4.078409167E1,1.675519667E1,4.971891469E2,1.742437744E1,2.184100037E2,2.000000000E0,6.000000000E0
9.382363342E2,4.078397000E1,1.675507833E1,4.971890338E2,1.760555840E1,2.188399963E2,2.000000000E0,5.900000095E0
9.392363342E2,4.078385167E1,1.675494333E1,4.970888598E2,1.763592720E1,2.192500000E2,2.000000000E0,5.900000095E0
9.402363342E2,4.078372667E1,1.675481833E1,4.970887326E2,1.775019646E1,2.186799927E2,1.899999976E0,5.900000095E0
9.412363342E2,4.078359833E1,1.675468500E1,4.972885860E2,1.784799385E1,2.187400055E2,1.899999976E0,6.000000000E0
9.422363342E2,4.078347500E1,1.675455500E1,4.979884391E2,1.774093056E1,2.192599945E2,2.000000000E0,5.900000095E0
9.432363342E2,4.078334833E1,1.675442000E1,4.982882835E2,1.822476959E1,2.215299988E2,2.000000000E0,6.099999905E0
9.442363342E2,4.078322500E1,1.675427000E1,4.989880723E2,1.822888756E1,2.244600067E2,2.099999905E0,6.500000000E0
9.452363342E2,4.078310667E1,1.675411000E1,5.000878180E2,1.846771812E1,2.287899933E2,2.000000000E0,6.400000095E0
9.462363342E2,4.078300167E1,1.675394167E1,5.004875076E2,1.827263832E1,2.322100067E2,2.000000000E0,5.800000191E0
9.472363342E2,4.078291000E1,1.675377000E1,5.006871571E2,1.796020317E1,2.342400055E2,2.000000000E0,5.900000095E0
9.482363342E2,4.078281833E1,1.675359667E1,5.010868013E2,1.740275764E1,2.372899933E2,2.000000000E0,6.199999809E0
9.492363342E2,4.078274167E1,1.675342667E1,5.014864233E2,1.698017120E1,2.406199951E2,1.899999976E0,6.000000000E0
9.502363342E2,4.078267000E1,1.675324667E1,5.015860020E2,1.666773415E1,2.445000000E2,1.899999976E0,5.699999809E0
9.512363342E2,4.078260667E1,1.675307333E1,5.014855840E2,1.626779556E1,2.474400024E2,1.899999976E0,5.599999905E0
9.522363342E2,4.078255667E1,1.675290167E1,5.015851419E2,1.581741428E1,2.508600006E2,1.899999976E0,5.699999809E0
9.532363342E2,4.078252000E1,1.675272833E1,5.019846651E2,1.542056274E1,2.533899994E2,2.000000000E0,5.699999809E0
9.542363342E2,4.078248167E1,1.675255667E1,5.016841974E2,1.505408096E1,2.556100006E2,2.000000000E0,5.599999905E0
9.552363342E2,4.078245167E1,1.675238833E1,5.016837221E2,1.443332577E1,2.559100037E2,1.899999976E0,5.599999905E0
9.562363342E2,4.078241833E1,1.675223000E1,5.018832863E2,1.327262688E1,2.556999969E2,1.899999976E0,5.400000095E0
9.572363342E2,4.078239667E1,1.675208500E1,5.018828677E2,1.140006733E1,2.560799866E2,1.899999976E0,5.500000000E0
9.582363342E2,4.078237333E1,1.675196000E1,5.017825170E2,1.048437691E1,2.571000061E2,1.899999976E0,5.599999905E0
9.592363342E2,4.078235333E1,1.675184500E1,5.012821912E2,9.674718857E0,2.590199890E2,2.000000000E0,5.800000191E0
9.602363342E2,4.078234000E1,1.675174333E1,5.011818936E2,8.835206985E0,2.618699951E2,2.099999905E0,5.900000095E0
9.612363342E2,4.078233833E1,1.675164167E1,5.015815703E2,7.922604561E0,2.699100037E2,1.899999976E0,5.900000095E0
9.622363342E2,4.078234833E1,1.675155500E1,5.020812696E2,7.615315437E0,2.841499939E2,1.899999976E0,5.800000191E0
9.632363342E2,4.078237000E1,1.675147167E1,5.023809539E2,7.199419498E0,2.873699951E2,1.899999976E0,5.800000191E0
9.642363342E2,4.078238500E1,1.675138167E1,5.030806315E2,7.008457661E0,2.738800049E2,1.899999976E0,5.800000191E0
9.652363342E2,4.078238000E1,1.675131000E1,5.032804120E2,6.834996223E0,2.564599915E2,1.899999976E0,6.000000000E0
9.662363342E2,4.078235500E1,1.675123833E1,5.041802366E2,6.132915497E0,2.353800049E2,1.899999976E0,6.099999905E0
9.672363342E2,4.078231000E1,1.675120000E1,5.037802124E2,5.843126774E0,2.074799957E2,1.899999976E0,6.199999809E0
9.682363342E2,4.078225667E1,1.675118833E1,5.040802923E2,5.679959774E0,1.848600006E2,1.899999976E0,6.099999905E0
9.692363342E2,4.078219833E1,1.675120833E1,5.050804850E2,6.291964531E0,1.654700012E2,1.799999952E0,5.800000191E0
9.702363342E2,4.078214667E1,1.675125500E1,5.058807488E2,6.302773476E0,1.515299988E2,1.899999976E0,5.199999809E0
9.712363342E2,4.078210833E1,1.675132000E1,5.057810422E2,5.994454861E0,1.371300049E2,1.799999952E0,5.300000191E0
9.722363342E2,4.078207167E1,1.675137500E1,5.057812998E2,6.358363628E0,1.384299927E2,1.799999952E0,5.400000095E0
9.732363342E2,4.078202500E1,1.675143167E1,5.061815847E2,6.832937717E0,1.419499969E2,1.799999952E0,5.400000095E0
9.742363342E2,4.078197167E1,1.675148000E1,5.063818575E2,7.506194115E0,1.484600067E2,1.799999952E0,5.199999809E0
9.752363342E2,4.078191000E1,1.675152833E1,5.057821487E2,8.277248383E0,1.546199951E2,1.899999976E0,5.300000191E0
9.762363342E2,4.078184500E1,1.675157500E1,5.055824418E2,8.281880379E0,1.565700073E2,1.899999976E0,5.400000095E0
9.772363342E2,4.078177667E1,1.675160500E1,5.048826887E2,8.151141167E0,1.582899933E2,1.799999952E0,5.300000191E0
9.782363342E2,4.078171333E1,1.675164833E1,5.040829675E2,7.766129017E0,1.572299957E2,1.799999952E0,5.199999809E0
9.792363342E2,4.078164333E1,1.675168833E1,5.031832502E2,7.870617390E0,1.557700043E2,1.799999952E0,5.199999809E0
9.802363342E2,4.078158167E1,1.675173667E1,5.027835413E2,8.148053169E0,1.505099945E2,1.899999976E0,5.300000191E0
9.812363342E2,4.078152000E1,1.675179667E1,5.026838700E2,8.536667824E0,1.431499939E2,1.899999976E0,5.400000095E0
9.822363342E2,4.078146167E1,1.675185000E1,5.025841698E2,8.778587341E0,1.374199982E2,2.000000000E0,5.500000000E0
9.832363342E2,4.078140500E1,1.675192833E1,5.021845464E2,9.340663910E0,1.358200073E2,2.000000000E0,5.599999905E0
9.842363342E2,4.078134833E1,1.675200667E1,5.031849230E2,9.526478767E0,1.361799927E2,1.899999976E0,5.699999809E0
9.852363342E2,4.078128333E1,1.675207667E1,5.036852911E2,9.724132538E0,1.370599976E2,2.000000000E0,5.800000191E0
9.862363342E2,4.078121833E1,1.675215333E1,5.040856807E2,9.759133339E0,1.406199951E2,2.000000000E0,5.800000191E0
9.872363342E2,4.078114167E1,1.675221667E1,5.048860531E2,9.767369270E0,1.441199951E2,2.000000000E0,5.900000095E0
9.882363342E2,4.078106667E1,1.675228833E1,5.052864485E2,9.787443161E0,1.475200043E2,1.899999976E0,5.900000095E0
9.892363342E2,4.078098333E1,1.675235667E1,5.058868516E2,1.003553963E1,1.520700073E2,2.000000000E0,5.800000191E0
9.902363342E2,4.078090333E1,1.675240333E1,5.072871777E2,1.025275230E1,1.561699982E2,1.899999976E0,5.400000095E0
9.912363342E2,4.078082000E1,1.675245833E1,5.082875379E2,1.046739101E1,1.578999939E2,1.899999976E0,5.599999905E0
9.922363342E2,4.078072833E1,1.675250500E1,5.090878897E2,1.076953316E1,1.590000000E2,1.899999976E0,5.699999809E0
9.932363342E2,4.078064000E1,1.675255000E1,5.095882287E2,1.092086124E1,1.574700012E2,1.899999976E0,5.800000191E0
9.942363342E2,4.078054667E1,1.675260000E1,5.098885949E2,1.103615952E1,1.554499969E2,2.000000000E0,5.500000000E0
9.952363342E2,4.078045167E1,1.675266167E1,5.101890022E2,1.106086540E1,1.515899963E2,1.899999976E0,5.500000000E0
9.962363342E2,4.078036500E1,1.675273667E1,5.099894340E2,1.104233551E1,1.463999939E2,1.899999976E0,5.500000000E0
9.972363342E2,4.078029000E1,1.675280667E1,5.100898241E2,1.090541935E1,1.369299927E2,1.899999976E0,5.400000095E0
9.982363342E2,4.078023000E1,1.675290500E1,5.100902722E2,1.062695503E1,1.288500061E2,1.899999976E0,5.500000000E0
9.992363342E2,4.078017500E1,1.675299833E1,5.094906933E2,1.086733055E1,1.223399963E2,2.000000000E0,5.500000000E0
1.000236334E3,4.078012833E1,1.675310500E1,5.095911388E2,1.083438778E1,1.171900024E2,1.899999976E0,5.500000000E0
1.001236334E3,4.078008167E1,1.675321833E1,5.108916058E2,1.083335876E1,1.169199982E2,1.899999976E0,5.500000000E0
1.002236334E3,4.078004167E1,1.675334000E1,5.117920850E2,1.087196255E1,1.159800034E2,1.899999976E0,5.500000000E0
1.003236334E3,4.078000333E1,1.675345667E1,5.121925443E2,1.102637959E1,1.148399963E2,1.899999976E0,5.500000000E0
1.004236334E3,4.077996500E1,1.675357833E1,5.127930198E2,1.125028324E1,1.154899979E2,2.000000000E0,5.599999905E0
1.005236334E3,4.077992000E1,1.675370500E1,5.131935259E2,1.128425503E1,1.156600037E2,2.000000000E0,5.699999809E0
1.006236334E3,4.077987333E1,1.675382500E1,5.132940143E2,1.125543118E1,1.178000031E2,2.099999905E0,5.800000191E0
1.007236334E3,4.077982333E1,1.675393833E1,5.136944886E2,1.084107971E1,1.195400009E2,2.000000000E0,5.800000191E0
1.008236334E3,4.077977833E1,1.675405000E1,5.139949466E2,1.046224403E1,1.218499985E2,2.000000000E0,6.000000000E0
1.009236334E3,4.077972667E1,1.675414667E1,5.140953710E2,1.043341923E1,1.227799988E2,2.099999905E0,6.099999905E0
1.010236334E3,4.077967333E1,1.675425000E1,5.139958204E2,1.052967262E1,1.250500031E2,2.000000000E0,6.199999809E0
1.011236334E3,4.077961500E1,1.675436000E1,5.136963023E2,1.077828312E1,1.275699997E2,2.000000000E0,6.400000095E0
1.012236334E3,4.077955167E1,1.675446333E1,5.139967738E2,1.092600822E1,1.323399963E2,2.000000000E0,6.500000000E0
1.013236334E3,4.077948000E1,1.675455000E1,5.136972100E2,1.118285465E1,1.365500031E2,2.000000000E0,6.300000191E0
1.014236334E3,4.077940000E1,1.675463500E1,5.134976592E2,1.122042942E1,1.408099976E2,2.000000000E0,5.800000191E0
1.015236334E3,4.077931833E1,1.675472167E1,5.133981173E2,1.132955074E1,1.447899933E2,1.899999976E0,5.699999809E0
1.016236334E3,4.077922833E1,1.675480500E1,5.140985831E2,1.134447765E1,1.474299927E2,2.000000000E0,5.800000191E0
1.017236334E3,4.077913333E1,1.675487833E1,5.142990278E2,1.168367958E1,1.491600037E2,2.000000000E0,5.900000095E0
1.018236334E3,4.077904500E1,1.675494333E1,5.150994309E2,1.151639462E1,1.505200043E2,2.000000000E0,5.699999809E0
1.019236334E3,4.077895667E1,1.675501167E1,5.154998448E2,1.150558567E1,1.529100037E2,2.000000000E0,5.699999809E0
1.020236334E3,4.077886833E1,1.675507833E1,5.159002534E2,1.151279163E1,1.538999939E2,2.099999905E0,5.800000191E0
1.021236334E3,4.077877500E1,1.675512333E1,5.168006032E2,1.137072849E1,1.564900055E2,2.000000000E0,5.800000191E0
1.022236334E3,4.077868167E1,1.675516833E1,5.177009531E2,1.086784458E1,1.555599976E2,2.000000000E0,5.699999809E0
1.023236334E3,4.077859833E1,1.675522667E1,5.182013239E2,1.033973980E1,1.555700073E2,1.899999976E0,5.599999905E0
1.024236334E3,4.077851333E1,1.675528667E1,5.189017036E2,1.012407112E1,1.546499939E2,2.000000000E0,5.599999905E0
1.025236334E3,4.077843167E1,1.675534333E1,5.189020653E2,1.037216759E1,1.528899994E2,1.899999976E0,5.500000000E0
1.026236334E3,4.077834500E1,1.675540000E1,5.196024380E2,1.049003887E1,1.515000000E2,2.000000000E0,5.500000000E0
1.027236334E3,4.077825500E1,1.675545833E1,5.199028234E2,1.051423073E1,1.502200012E2,2.000000000E0,5.699999809E0
1.028236334E3,4.077817500E1,1.675552667E1,5.199032189E2,1.029495907E1,1.487899933E2,2.000000000E0,5.699999809E0
1.029236334E3,4.077809667E1,1.675559500E1,5.198036107E2,1.030937099E1,1.488099976E2,2.000000000E0,5.900000095E0
1.030236334E3,4.077802000E1,1.675565833E1,5.197039828E2,1.027025223E1,1.478800049E2,2.000000000E0,5.800000191E0
1.031236334E3,4.077794333E1,1.675571167E1,5.197043228E2,1.030216503E1,1.476999969E2,2.000000000E0,5.800000191E0
1.032236334E3,4.077786333E1,1.675576333E1,5.192046647E2,1.031297398E1,1.479700012E2,2.000000000E0,5.800000191E0
1.033236334E3,4.077778167E1,1.675582833E1,5.181050532E2,9.840973854E0,1.495899963E2,2.000000000E0,5.800000191E0
1.034236334E3,4.077770167E1,1.675589000E1,5.178054272E2,9.533170700E0,1.514900055E2,2.000000000E0,5.599999905E0
1.035236334E3,4.077762500E1,1.675593833E1,5.175057511E2,9.281471252E0,1.520399933E2,1.899999976E0,5.599999905E0
1.036236334E3,4.077755167E1,1.675599500E1,5.171060944E2,9.288162231E0,1.511100006E2,1.899999976E0,5.500000000E0
1.037236334E3,4.077747833E1,1.675604500E1,5.175064163E2,9.654644966E0,1.510500031E2,2.000000000E0,5.699999809E0
1.038236334E3,4.077740500E1,1.675609500E1,5.179067382E2,9.902226448E0,1.517299957E2,1.899999976E0,5.500000000E0
1.039236334E3,4.077733167E1,1.675616000E1,5.182071083E2,9.936712265E0,1.514600067E2,2.000000000E0,5.500000000E0
1.040236334E3,4.077725000E1,1.675621333E1,5.185074592E2,1.012201214E1,1.512100067E2,2.000000000E0,5.599999905E0
1.041236334E3,4.077716833E1,1.675628167E1,5.181078583E2,1.015289593E1,1.513099976E2,1.899999976E0,5.599999905E0
1.042236334E3,4.077708833E1,1.675634000E1,5.178082216E2,1.025120735E1,1.520299988E2,1.899999976E0,5.500000000E0
1.043236334E3,4.077700333E1,1.675639000E1,5.176085691E2,1.021980953E1,1.529100037E2,1.899999976E0,5.599999905E0
1.044236334E3,4.077693000E1,1.675644833E1,5.164089178E2,1.006693745E1,1.560399933E2,1.899999976E0,5.500000000E0
1.045236334E3,4.077685000E1,1.675649333E1,5.158092382E2,9.755530357E0,1.569299927E2,1.899999976E0,5.500000000E0
1.046236334E3,4.077676333E1,1.675652167E1,5.156095198E2,9.630453110E0,1.588600006E2,1.899999976E0,5.400000095E0
1.047236334E3,4.077668667E1,1.675655667E1,5.156098008E2,9.389562607E0,1.588399963E2,1.899999976E0,5.300000191E0
1.048236334E3,4.077661167E1,1.675660000E1,5.155101049E2,9.094112396E0,1.582500000E2,1.899999976E0,5.500000000E0
1.049236334E3,4.077653167E1,1.675662500E1,5.159103610E2,8.837780952E0,1.592299957E2,1.899999976E0,5.400000095E0
1.050236334E3,4.077646333E1,1.675666833E1,5.163106505E2,8.517108917E0,1.593800049E2,1.899999976E0,5.300000191E0
1.051236334E3,4.077639333E1,1.675670333E1,5.169109168E2,8.254085541E0,1.592799988E2,1.899999976E0,5.400000095E0
1.052236334E3,4.077632500E1,1.675673833E1,5.169111795E2,8.161950111E0,1.612899933E2,2.000000000E0,5.500000000E0
1.053236334E3,4.077625333E1,1.675676833E1,5.165114334E2,7.763555050E0,1.609799957E2,2.000000000E0,5.699999809E0
1.054236334E3,4.077619333E1,1.675679667E1,5.166116563E2,7.332732677E0,1.631499939E2,2.000000000E0,5.699999809E0
1.055236334E3,4.077612500E1,1.675681167E1,5.159118547E2,6.919925690E0,1.654799957E2,1.899999976E0,5.800000191E0
1.056236334E3,4.077606500E1,1.675683833E1,5.153120722E2,6.696021557E0,1.662200012E2,2.000000000E0,5.900000095E0
1.057235334E3,4.077600500E1,1.675686167E1,5.149122791E2,7.090298653E0,1.651300049E2,1.899999976E0,5.900000095E0
1.058235334E3,4.077593833E1,1.675688333E1,5.152124952E2,7.335306168E0,1.644100037E2,1.899999976E0,5.599999905E0
1.059235334E3,4.077587000E1,1.675691167E1,5.154127365E2,7.848484516E0,1.628500061E2,1.899999976E0,5.699999809E0
1.060235334E3,4.077580500E1,1.675694667E1,5.158129918E2,8.213936806E0,1.628300018E2,2.000000000E0,5.800000191E0
1.061235334E3,4.077573333E1,1.675697333E1,5.161132350E2,8.241732597E0,1.641100006E2,2.000000000E0,5.900000095E0
1.062235334E3,4.077566000E1,1.675700333E1,5.162134925E2,8.337471008E0,1.651000061E2,2.000000000E0,5.599999905E0
1.063235334E3,4.077558500E1,1.675702667E1,5.157137323E2,8.746674538E0,1.676199951E2,2.000000000E0,5.699999809E0
1.064235334E3,4.077551000E1,1.675704500E1,5.153139561E2,9.113671303E0,1.685800018E2,2.000000000E0,5.800000191E0
1.065235334E3,4.077543000E1,1.675706000E1,5.149141801E2,9.437946320E0,1.676499939E2,1.899999976E0,5.500000000E0
1.066235334E3,4.077534833E1,1.675709000E1,5.148144560E2,9.694278717E0,1.651600037E2,1.899999976E0,5.500000000E0
1.067235334E3,4.077526833E1,1.675712833E1,5.146147550E2,1.032995987E1,1.620200043E2,1.899999976E0,5.599999905E0
1.068235334E3,4.077517833E1,1.675716833E1,5.145150813E2,1.054614353E1,1.581600037E2,2.000000000E0,5.599999905E0
1.069235334E3,4.077508833E1,1.675721167E1,5.147154183E2,1.088431644E1,1.558999939E2,2.000000000E0,5.699999809E0
1.070235334E3,4.077499000E1,1.675726000E1,5.141157896E2,1.108196926E1,1.519900055E2,2.000000000E0,5.500000000E0
1.071235334E3,4.077490500E1,1.675733167E1,5.138162067E2,1.112160301E1,1.466600037E2,2.000000000E0,5.599999905E0
1.072235334E3,4.077482833E1,1.675741167E1,5.136166321E2,1.112880898E1,1.417500000E2,2.000000000E0,5.699999809E0
1.073235334E3,4.077475667E1,1.675751000E1,5.137171054E2,1.089718437E1,1.365800018E2,2.000000000E0,5.699999809E0
1.074235334E3,4.077468167E1,1.675759833E1,5.133175540E2,1.066761780E1,1.336000061E2,2.000000000E0,5.500000000E0
1.075235334E3,4.077462000E1,1.675769167E1,5.125179892E2,1.039481544E1,1.309299927E2,2.000000000E0,5.599999905E0
1.076235334E3,4.077456000E1,1.675778667E1,5.123184262E2,1.039378548E1,1.304199982E2,2.000000000E0,5.699999809E0
1.077235334E3,4.077450000E1,1.675788333E1,5.113188685E2,1.022547150E1,1.326999969E2,2.000000000E0,5.699999809E0
1.078235334E3,4.077443500E1,1.675797500E1,5.111193057E2,1.036444664E1,1.322899933E2,2.000000000E0,5.800000191E0
1.079235334E3,4.077437333E1,1.675806500E1,5.106197303E2,1.026150227E1,1.311699982E2,2.000000000E0,6.000000000E0
1.080235334E3,4.077431000E1,1.675815500E1,5.102201585E2,1.040459538E1,1.318000031E2,2.099999905E0,6.099999905E0
1.081235334E3,4.077424500E1,1.675825167E1,5.096206118E2,1.071033955E1,1.326499939E2,2.000000000E0,6.099999905E0
