"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
8.541122191E2,4.079198667E1,1.677101000E1,4.546227223E2,7.445456982E0,9.873000336E1,1.799999952E0,5.800000191E0
8.551122191E2,4.079197500E1,1.677109333E1,4.539230163E2,7.311629295E0,9.937999725E1,1.799999952E0,5.800000191E0
8.561122191E2,4.079196500E1,1.677117500E1,4.536233012E2,7.219493866E0,9.950000000E1,1.799999952E0,5.900000095E0
8.571122191E2,4.079196333E1,1.677126500E1,4.538235948E2,7.347659588E0,9.794000244E1,1.799999952E0,5.800000191E0
8.581122191E2,4.079195833E1,1.677135333E1,4.541238903E2,7.341997623E0,9.813999939E1,1.899999976E0,6.000000000E0
8.591122191E2,4.079195167E1,1.677143833E1,4.541241787E2,7.337365150E0,9.787000275E1,1.899999976E0,5.900000095E0
8.601122191E2,4.079194333E1,1.677152333E1,4.540244707E2,7.223611832E0,9.843000031E1,1.899999976E0,6.000000000E0
8.611122191E2,4.079193667E1,1.677160833E1,4.541247591E2,7.252950668E0,9.837999725E1,1.799999952E0,5.900000095E0
8.621122191E2,4.079192833E1,1.677169167E1,4.543250458E2,7.241112232E0,9.766999817E1,1.799999952E0,5.900000095E0
8.631122191E2,4.079191833E1,1.677177333E1,4.540253308E2,7.241626740E0,9.725000000E1,1.799999952E0,6.000000000E0
8.641122191E2,4.079191000E1,1.677186000E1,4.543256282E2,7.160815716E0,9.741999817E1,1.799999952E0,6.000000000E0
8.651122191E2,4.079189833E1,1.677194667E1,4.546259329E2,7.258098125E0,9.638999939E1,1.799999952E0,6.000000000E0
8.661122191E2,4.079188833E1,1.677203333E1,4.547262340E2,7.287437439E0,9.680000305E1,1.799999952E0,5.800000191E0
8.671122191E2,4.079187667E1,1.677211833E1,4.544265333E2,7.440824509E0,9.895999908E1,1.799999952E0,5.900000095E0
8.681122191E2,4.079187000E1,1.677220667E1,4.544268324E2,7.428985596E0,9.855000305E1,1.799999952E0,5.699999809E0
8.691122191E2,4.079186000E1,1.677229000E1,4.546271227E2,7.431559563E0,9.802999878E1,1.799999952E0,5.800000191E0
8.701122191E2,4.079184833E1,1.677238000E1,4.544274382E2,7.439280510E0,9.658999634E1,1.799999952E0,5.800000191E0
8.711122191E2,4.079184000E1,1.677246500E1,4.542277302E2,7.431044579E0,9.656999969E1,1.799999952E0,5.800000191E0
8.721122191E2,4.079182833E1,1.677255333E1,4.541280403E2,7.418691158E0,9.755999756E1,1.799999952E0,5.800000191E0
8.731122191E2,4.079182167E1,1.677264333E1,4.544283448E2,7.424353123E0,9.744999695E1,1.799999952E0,5.800000191E0
8.741122191E2,4.079181500E1,1.677273000E1,4.545286386E2,7.418176651E0,9.745999908E1,1.799999952E0,5.900000095E0
8.751122191E2,4.079180667E1,1.677282167E1,4.542289521E2,7.417147160E0,9.731999969E1,1.799999952E0,6.000000000E0
8.761122191E2,4.079180000E1,1.677291000E1,4.538292512E2,7.423838615E0,9.783000183E1,1.899999976E0,5.900000095E0
8.771122191E2,4.079178833E1,1.677299667E1,4.533295559E2,7.431559563E0,9.751000214E1,1.899999976E0,5.900000095E0
8.781122191E2,4.079178000E1,1.677308333E1,4.534298533E2,7.428985596E0,9.741999817E1,1.899999976E0,5.900000095E0
8.791122191E2,4.079176833E1,1.677317333E1,4.536301687E2,7.450603962E0,9.594999695E1,1.899999976E0,5.900000095E0
8.801122191E2,4.079176500E1,1.677325833E1,4.537304498E2,7.475310802E0,9.430999756E1,1.899999976E0,6.000000000E0
8.811122191E2,4.079175500E1,1.677334667E1,4.542307562E2,7.477369785E0,9.527999878E1,1.799999952E0,5.800000191E0
8.821122191E2,4.079175000E1,1.677343667E1,4.540310571E2,7.483031750E0,9.630000305E1,1.899999976E0,5.800000191E0
8.831122191E2,4.079174000E1,1.677352500E1,4.537313635E2,7.384719849E0,9.944000244E1,1.799999952E0,5.800000191E0
8.841122191E2,4.079173000E1,1.677360833E1,4.531316538E2,7.372880936E0,9.969000244E1,1.799999952E0,5.800000191E0
8.851112191E2,4.079172000E1,1.677369333E1,4.524319495E2,7.249347687E0,9.901000214E1,1.899999976E0,5.800000191E0
8.861112191E2,4.079170667E1,1.677377667E1,4.522322471E2,7.222582340E0,9.800000000E1,1.899999976E0,6.000000000E0
8.871112191E2,4.079169500E1,1.677386000E1,4.517325410E2,6.819039822E0,9.818000031E1,1.899999976E0,6.000000000E0
8.881112191E2,4.079168500E1,1.677393833E1,4.514328152E2,6.822128296E0,9.920999908E1,1.799999952E0,6.000000000E0
8.891112191E2,4.079167667E1,1.677401500E1,4.516330804E2,6.816981316E0,9.883000183E1,1.799999952E0,6.000000000E0
8.901112191E2,4.079166833E1,1.677409333E1,4.516333510E2,6.798965931E0,9.879000092E1,1.799999952E0,6.000000000E0
8.911112191E2,4.079165667E1,1.677417167E1,4.509336288E2,6.793818474E0,1.005199966E2,1.799999952E0,6.000000000E0
8.921112191E2,4.079164333E1,1.677425167E1,4.502339157E2,6.805657387E0,1.030299988E2,1.799999952E0,5.900000095E0
8.931112191E2,4.079162833E1,1.677433167E1,4.496342062E2,6.707345486E0,1.093799973E2,1.799999952E0,5.699999809E0
8.941112191E2,4.079160667E1,1.677440167E1,4.495344791E2,6.843232155E0,1.142699966E2,1.799999952E0,5.599999905E0
8.951112191E2,4.079158333E1,1.677447500E1,4.495347663E2,6.811833858E0,1.179700012E2,1.799999952E0,5.599999905E0
8.961112191E2,4.079155500E1,1.677454500E1,4.498350538E2,6.720213413E0,1.199599991E2,1.899999976E0,5.699999809E0
8.971112191E2,4.079152667E1,1.677461333E1,4.503353359E2,6.550354958E0,1.205599976E2,1.899999976E0,5.699999809E0
8.981112191E2,4.079149667E1,1.677468167E1,4.508356217E2,6.527192593E0,1.205599976E2,1.899999976E0,5.699999809E0
8.991112191E2,4.079146667E1,1.677474833E1,4.510359020E2,6.403659344E0,1.188499985E2,1.799999952E0,5.599999905E0
9.001112191E2,4.079144167E1,1.677481667E1,4.511361769E2,6.265198708E0,1.196699982E2,1.799999952E0,5.599999905E0
9.011112191E2,4.079141667E1,1.677488833E1,4.514364624E2,6.465940475E0,1.150000000E2,1.899999976E0,5.900000095E0
9.021112191E2,4.079139167E1,1.677496167E1,4.512367533E2,6.562193394E0,1.059700012E2,1.799999952E0,5.800000191E0
9.031112191E2,4.079137833E1,1.677503667E1,4.510370240E2,6.672344208E0,1.009499969E2,1.799999952E0,5.900000095E0
9.041112191E2,4.079136667E1,1.677510833E1,4.506372804E2,6.770141602E0,9.969000244E1,1.799999952E0,6.000000000E0
9.051112191E2,4.079135500E1,1.677518000E1,4.500375367E2,6.899851322E0,9.880000305E1,1.899999976E0,6.099999905E0
9.061112191E2,4.079134500E1,1.677526167E1,4.495378217E2,6.989927769E0,9.833999634E1,1.899999976E0,6.099999905E0
9.071112191E2,4.079133333E1,1.677534500E1,4.493381156E2,7.284348965E0,9.866000366E1,1.799999952E0,6.099999905E0
9.081112191E2,4.079132500E1,1.677543000E1,4.489384076E2,7.283833981E0,9.794999695E1,1.899999976E0,6.199999809E0
9.091112191E2,4.079131333E1,1.677551167E1,4.486386961E2,7.428985596E0,9.744000244E1,1.899999976E0,6.300000191E0
9.101112191E2,4.079130167E1,1.677559667E1,4.481389954E2,7.581343651E0,9.655999756E1,1.899999976E0,6.300000191E0
9.111112191E2,4.079129167E1,1.677568333E1,4.481392965E2,7.547886848E0,9.606999969E1,1.899999976E0,6.400000095E0
9.121112191E2,4.079128667E1,1.677577833E1,4.482396134E2,7.518547535E0,9.712000275E1,1.899999976E0,6.500000000E0
9.131112191E2,4.079128000E1,1.677586500E1,4.481399071E2,7.361042500E0,9.698000336E1,1.899999976E0,6.400000095E0
9.141112191E2,4.079126833E1,1.677595167E1,4.479402117E2,7.170595169E0,9.750000000E1,1.799999952E0,6.300000191E0
9.151112191E2,4.079125500E1,1.677604000E1,4.472405254E2,6.891615868E0,9.794000244E1,1.899999976E0,6.300000191E0
9.161112191E2,4.079124500E1,1.677611833E1,4.471407996E2,6.517412663E0,9.801999664E1,1.899999976E0,6.300000191E0
9.171112191E2,4.079123500E1,1.677619333E1,4.472410630E2,6.386673450E0,9.951000214E1,1.899999976E0,6.300000191E0
9.181112191E2,4.079122500E1,1.677626333E1,4.468413103E2,6.049530506E0,9.704000092E1,1.799999952E0,6.199999809E0
9.191112191E2,4.079121667E1,1.677633167E1,4.470415487E2,5.286197186E0,9.766000366E1,1.799999952E0,6.099999905E0
9.201112191E2,4.079121000E1,1.677638333E1,4.467417296E2,4.438964367E0,1.075699997E2,1.799999952E0,5.900000095E0
9.211112191E2,4.079119000E1,1.677642167E1,4.459418969E2,3.901079655E0,1.280399933E2,1.799999952E0,5.800000191E0
9.221112191E2,4.079116833E1,1.677644833E1,4.463420301E2,3.017816305E0,1.430299988E2,1.700000048E0,5.900000095E0
9.231112191E2,4.079114333E1,1.677645667E1,4.463421117E2,2.712071419E0,1.603399963E2,1.700000048E0,5.900000095E0
9.241112191E2,4.079111833E1,1.677645167E1,4.461421502E2,2.560228348E0,1.734799957E2,1.700000048E0,5.800000191E0
9.251112191E2,4.079108667E1,1.677644167E1,4.461421873E2,3.751810312E0,1.920500031E2,1.700000048E0,5.800000191E0
9.261112191E2,4.079104667E1,1.677642667E1,4.465422265E2,4.715370178E0,1.913399963E2,1.700000048E0,5.900000095E0
9.271112191E2,4.079099500E1,1.677641500E1,4.473423019E2,5.110676765E0,1.895399933E2,1.700000048E0,5.699999809E0
9.281112191E2,4.079094333E1,1.677641167E1,4.483424042E2,5.240901470E0,1.867299957E2,1.799999952E0,5.800000191E0
9.291112191E2,4.079089000E1,1.677640667E1,4.489425048E2,5.447305202E0,1.907500000E2,1.799999952E0,5.699999809E0
9.301112191E2,4.079083833E1,1.677639833E1,4.489425910E2,5.409730434E0,1.875899963E2,1.799999952E0,5.699999809E0
9.311112191E2,4.079079000E1,1.677639000E1,4.486426698E2,5.391200542E0,1.868200073E2,1.799999952E0,5.800000191E0
9.321112191E2,4.079074000E1,1.677638000E1,4.479427470E2,5.282594204E0,1.863699951E2,1.799999952E0,6.000000000E0
9.331112191E2,4.079069000E1,1.677637167E1,4.477428295E2,5.664517879E0,1.859400024E2,1.799999952E0,6.000000000E0
9.341112191E2,4.079063833E1,1.677637167E1,4.473429426E2,5.802463531E0,1.845899963E2,1.799999952E0,5.800000191E0
9.351112191E2,4.079058667E1,1.677636333E1,4.474430287E2,5.885334015E0,1.850599976E2,1.799999952E0,5.800000191E0
9.361112191E2,4.079053833E1,1.677635167E1,4.481430969E2,5.777757168E0,1.864700012E2,1.799999952E0,5.699999809E0
9.371112191E2,4.079048500E1,1.677633833E1,4.488431706E2,6.064457417E0,1.873699951E2,1.799999952E0,5.699999809E0
9.381112191E2,4.079043167E1,1.677633500E1,4.493432766E2,6.072177887E0,1.875899963E2,1.799999952E0,5.800000191E0
9.391112191E2,4.079037500E1,1.677632500E1,4.501433683E2,6.177181244E0,1.883099976E2,1.799999952E0,5.900000095E0
9.401112191E2,4.079032333E1,1.677631167E1,4.506434384E2,6.174607754E0,1.876600037E2,1.799999952E0,5.900000095E0
9.411112191E2,4.079027167E1,1.677630500E1,4.506435299E2,6.213726521E0,1.849499969E2,1.799999952E0,5.900000095E0
9.421112191E2,4.079021833E1,1.677629500E1,4.505436144E2,6.201888084E0,1.880399933E2,1.700000048E0,5.800000191E0
9.431112191E2,4.079016167E1,1.677628333E1,4.507437008E2,6.347554207E0,1.882700043E2,1.700000048E0,5.599999905E0
9.441112191E2,4.079010500E1,1.677627500E1,4.503437979E2,6.196226120E0,1.862100067E2,1.700000048E0,5.599999905E0
9.451112191E2,4.079004833E1,1.677627500E1,4.501439219E2,6.234315395E0,1.820399933E2,1.700000048E0,5.599999905E0
9.461112191E2,4.078999000E1,1.677627833E1,4.502440602E2,6.356819630E0,1.724299927E2,1.799999952E0,5.599999905E0
9.471112191E2,4.078993333E1,1.677629333E1,4.498442325E2,6.316670895E0,1.647500000E2,1.700000048E0,5.599999905E0
9.481112191E2,4.078988000E1,1.677631333E1,4.501444135E2,6.305347443E0,1.601799927E2,1.700000048E0,5.500000000E0
9.491112191E2,4.078982500E1,1.677634000E1,4.502446197E2,6.171519279E0,1.571300049E2,1.700000048E0,5.500000000E0
9.501112191E2,4.078977333E1,1.677637333E1,4.507448401E2,5.906952381E0,1.560700073E2,1.700000048E0,5.599999905E0
9.511112191E2,4.078972333E1,1.677639333E1,4.506450138E2,5.429804802E0,1.626100006E2,1.799999952E0,5.500000000E0
9.521112191E2,4.078967667E1,1.677639667E1,4.506451266E2,4.677795410E0,1.825399933E2,1.799999952E0,5.699999809E0
9.531112191E2,4.078963333E1,1.677637667E1,4.502451570E2,4.356094360E0,1.992200012E2,1.799999952E0,5.800000191E0
9.541112191E2,4.078960500E1,1.677633500E1,4.508450849E2,4.527496815E0,2.296399994E2,1.799999952E0,5.800000191E0
9.551112191E2,4.078957500E1,1.677628167E1,4.514449788E2,5.144134045E0,2.338800049E2,1.799999952E0,5.900000095E0
9.561112191E2,4.078955000E1,1.677622167E1,4.520448403E2,5.518851757E0,2.328399963E2,1.799999952E0,6.000000000E0
9.571112191E2,4.078952000E1,1.677616667E1,4.534447288E2,6.000116825E0,2.371499939E2,1.799999952E0,5.900000095E0
9.581112191E2,4.078949500E1,1.677609667E1,4.539445581E2,6.034088612E0,2.412100067E2,1.799999952E0,5.900000095E0
9.591112191E2,4.078947333E1,1.677602333E1,4.537443694E2,6.411894798E0,2.454799957E2,1.799999952E0,6.000000000E0
9.601112191E2,4.078945333E1,1.677595333E1,4.530441877E2,6.656387806E0,2.487299957E2,1.799999952E0,5.900000095E0
9.611112191E2,4.078943333E1,1.677587333E1,4.530439739E2,6.764479637E0,2.517700043E2,1.799999952E0,5.900000095E0
9.621112191E2,4.078941500E1,1.677579667E1,4.525437672E2,6.438145638E0,2.542500000E2,1.799999952E0,6.000000000E0
9.631112191E2,4.078939833E1,1.677572667E1,4.527435783E2,6.093796253E0,2.563299866E2,1.799999952E0,6.099999905E0
9.641112191E2,4.078938667E1,1.677566333E1,4.526433999E2,6.001661301E0,2.550099945E2,1.799999952E0,5.900000095E0
9.651112191E2,4.078937500E1,1.677559667E1,4.534432107E2,5.982101440E0,2.550599976E2,1.799999952E0,5.900000095E0
9.661112191E2,4.078936000E1,1.677552667E1,4.539430182E2,5.952247620E0,2.586799927E2,1.799999952E0,5.699999809E0
9.671112191E2,4.078935167E1,1.677544833E1,4.542427842E2,5.988278389E0,2.630599976E2,1.799999952E0,5.800000191E0
9.681112191E2,4.078934833E1,1.677537167E1,4.539425446E2,5.958939075E0,2.673299866E2,1.799999952E0,5.699999809E0
9.691112191E2,4.078934500E1,1.677529667E1,4.539423105E2,5.790625095E0,2.706199951E2,1.700000048E0,5.699999809E0
9.701112191E2,4.078934667E1,1.677522667E1,4.533420814E2,5.471497059E0,2.760799866E2,1.799999952E0,5.900000095E0
9.711112191E2,4.078935000E1,1.677516667E1,4.529418810E2,5.227004051E0,2.772500000E2,1.799999952E0,6.000000000E0
9.721112191E2,4.078935833E1,1.677510667E1,4.530416695E2,5.045822144E0,2.815199890E2,1.799999952E0,6.000000000E0
9.731112191E2,4.078936667E1,1.677504500E1,4.526414527E2,5.268181801E0,2.852200012E2,1.799999952E0,6.000000000E0
9.741112191E2,4.078937833E1,1.677498167E1,4.518412233E2,5.096264839E0,2.806400146E2,1.799999952E0,5.900000095E0
9.751112191E2,4.078939167E1,1.677492667E1,4.515410170E2,4.846624374E0,2.798900146E2,1.700000048E0,5.900000095E0
9.761112191E2,4.078940333E1,1.677487333E1,4.515408198E2,4.371535778E0,2.825199890E2,1.700000048E0,6.099999905E0
9.771112191E2,4.078941000E1,1.677482000E1,4.512406335E2,4.015347958E0,2.796300049E2,1.700000048E0,6.000000000E0
9.781112191E2,4.078942000E1,1.677477000E1,4.512404506E2,4.046746254E0,2.843599854E2,1.700000048E0,6.199999809E0
9.791112191E2,4.078943333E1,1.677472167E1,4.513402658E2,4.333446503E0,2.857999878E2,1.700000048E0,6.000000000E0
9.801112191E2,4.078944333E1,1.677466833E1,4.513400722E2,4.365873814E0,2.867399902E2,1.700000048E0,6.099999905E0
9.811112191E2,4.078945167E1,1.677461667E1,4.515398876E2,4.711252689E0,2.892000122E2,1.700000048E0,6.099999905E0
9.821112191E2,4.078946333E1,1.677457167E1,4.519397172E2,4.297930717E0,2.990100098E2,1.700000048E0,6.099999905E0
9.831112191E2,4.078948667E1,1.677453667E1,4.522395534E2,4.042113781E0,3.132799988E2,1.799999952E0,6.400000095E0
9.841112191E2,4.078951667E1,1.677450333E1,4.527393805E2,4.080203056E0,3.266900024E2,1.700000048E0,6.300000191E0
9.851112191E2,4.078955333E1,1.677448167E1,4.537392304E2,4.178514957E0,3.463699951E2,1.700000048E0,6.300000191E0
9.861112191E2,4.078959833E1,1.677448167E1,4.539391320E2,4.423522949E0,1.279999971E0,1.700000048E0,6.199999809E0
9.871112191E2,4.078964333E1,1.677449000E1,4.538390603E2,4.955230713E0,9.180000305E0,1.799999952E0,6.099999905E0
9.881112191E2,4.078969500E1,1.677449833E1,4.539389741E2,5.295462132E0,9.590000153E0,1.799999952E0,6.099999905E0
9.891112191E2,4.078974833E1,1.677451000E1,4.543388949E2,5.535322666E0,9.680000305E0,1.799999952E0,6.099999905E0
9.901112191E2,4.078979667E1,1.677452333E1,4.542388321E2,5.562088490E0,7.869999886E0,1.799999952E0,6.199999809E0
9.911112191E2,4.078984667E1,1.677453667E1,4.539387656E2,5.551279068E0,7.380000114E0,1.799999952E0,6.300000191E0
9.921112191E2,4.078989500E1,1.677455000E1,4.535387028E2,5.586280346E0,7.980000019E0,1.899999976E0,6.300000191E0
9.931112191E2,4.078994500E1,1.677455500E1,4.526386094E2,5.790625095E0,1.228999996E1,1.899999976E0,6.400000095E0
9.941112191E2,4.078999833E1,1.677456667E1,4.523385303E2,5.789595604E0,1.367000008E1,1.899999976E0,6.400000095E0
9.951112191E2,4.079004667E1,1.677458167E1,4.523384728E2,5.774668694E0,1.637999916E1,1.899999976E0,6.400000095E0
9.961112191E2,4.079009167E1,1.677460000E1,4.518384334E2,5.778786182E0,1.685000038E1,1.899999976E0,6.400000095E0
9.971112191E2,4.079014000E1,1.677461167E1,4.522383652E2,5.912614346E0,1.515999985E1,1.899999976E0,6.599999905E0
9.981112191E2,4.079019167E1,1.677462333E1,4.520382897E2,5.925996780E0,1.380000019E1,1.899999976E0,6.599999905E0
9.991112191E2,4.079024167E1,1.677463500E1,4.526382178E2,5.813272953E0,1.238000011E1,1.899999976E0,6.599999905E0
1.000111219E3,4.079029500E1,1.677465000E1,4.533381494E2,5.844670773E0,1.264999962E1,1.899999976E0,6.699999809E0
1.001111219E3,4.079035000E1,1.677466833E1,4.533380881E2,5.974380970E0,1.261999989E1,1.899999976E0,6.599999905E0
1.002111219E3,4.079040333E1,1.677468667E1,4.538380304E2,5.967174530E0,1.188000011E1,1.899999976E0,6.400000095E0
1.003111219E3,4.079046000E1,1.677470000E1,4.535379493E2,5.962027550E0,1.261999989E1,1.799999952E0,6.400000095E0
1.004111219E3,4.079051333E1,1.677472167E1,4.533379024E2,5.998057842E0,1.211999989E1,1.899999976E0,6.699999809E0
1.005111219E3,4.079056833E1,1.677474167E1,4.536378464E2,6.092766762E0,1.311999989E1,1.899999976E0,6.599999905E0
1.006111219E3,4.079062333E1,1.677475667E1,4.538377744E2,6.119017601E0,1.218000031E1,1.899999976E0,6.599999905E0
1.007111219E3,4.079067333E1,1.677476833E1,4.542377025E2,6.154533386E0,1.190999985E1,1.899999976E0,6.699999809E0
1.008111219E3,4.079072667E1,1.677478833E1,4.547376502E2,6.178210735E0,1.110999966E1,1.899999976E0,6.599999905E0
1.009111219E3,4.079078333E1,1.677480500E1,4.548375799E2,6.304317951E0,1.110000038E1,1.899999976E0,6.599999905E0
1.010111219E3,4.079084000E1,1.677482000E1,4.551375042E2,6.184902191E0,1.177000046E1,1.899999976E0,6.500000000E0
1.011111219E3,4.079089333E1,1.677483500E1,4.554374358E2,6.184902191E0,1.439000034E1,1.899999976E0,6.400000095E0
1.012111219E3,4.079094500E1,1.677486000E1,4.556374033E2,6.177181244E0,1.905999947E1,1.899999976E0,6.599999905E0
1.013111219E3,4.079100000E1,1.677488333E1,4.557373581E2,6.151445389E0,1.467000008E1,1.799999952E0,6.500000000E0
1.014111219E3,4.079105667E1,1.677489667E1,4.558372770E2,6.189534664E0,1.318000031E1,1.799999952E0,6.699999809E0
1.015111219E3,4.079111000E1,1.677491167E1,4.556372086E2,6.160195351E0,1.261999989E1,1.799999952E0,6.599999905E0
1.016111219E3,4.079116333E1,1.677493333E1,4.556371617E2,5.837979317E0,1.259000015E1,1.899999976E0,6.699999809E0
1.017111219E3,4.079121333E1,1.677494833E1,4.552371006E2,5.627458096E0,1.213000011E1,1.899999976E0,6.599999905E0
1.018111219E3,4.079126333E1,1.677496333E1,4.545370395E2,5.272814274E0,1.242000008E1,1.899999976E0,6.699999809E0
1.019111219E3,4.079131000E1,1.677498500E1,4.541370071E2,4.367418289E0,1.151000023E1,1.799999952E0,5.699999809E0
1.020111219E3,4.079134167E1,1.677498667E1,4.542369432E2,3.855784178E0,3.565899963E2,1.799999952E0,5.699999809E0
1.021111219E3,4.079136833E1,1.677497667E1,4.545368527E2,3.871740580E0,3.311400146E2,1.799999952E0,6.400000095E0
1.022111219E3,4.079139667E1,1.677494833E1,4.546366994E2,4.325725555E0,3.129800110E2,1.700000048E0,6.699999809E0
1.023111219E3,4.079141833E1,1.677490333E1,4.550365071E2,4.838388920E0,3.051099854E2,1.700000048E0,6.800000191E0
1.024111219E3,4.079144167E1,1.677484667E1,4.550362735E2,5.099352837E0,3.017300110E2,1.700000048E0,6.599999905E0
1.025111219E3,4.079146667E1,1.677478333E1,4.554360148E2,5.604295731E0,3.000100098E2,1.700000048E0,6.699999809E0
1.026111219E3,4.079149333E1,1.677472000E1,4.557357524E2,5.967689514E0,3.008500061E2,1.700000048E0,6.699999809E0
1.027111219E3,4.079151667E1,1.677465833E1,4.559355027E2,6.185931683E0,2.985199890E2,1.799999952E0,6.900000095E0
1.028111219E3,4.079154333E1,1.677459500E1,4.559352404E2,6.553957939E0,2.993399963E2,1.700000048E0,6.800000191E0
1.029111219E3,4.079157167E1,1.677452167E1,4.558349422E2,6.706830502E0,2.970499878E2,1.799999952E0,6.699999809E0
1.030111219E3,4.079159833E1,1.677444833E1,4.556346476E2,6.691389084E0,2.934700012E2,1.799999952E0,6.699999809E0
1.031111219E3,4.079161833E1,1.677437667E1,4.555343730E2,6.693962574E0,2.927699890E2,1.700000048E0,6.900000095E0
1.032111219E3,4.079163833E1,1.677429833E1,4.555340769E2,6.690874100E0,2.897200012E2,1.700000048E0,6.599999905E0
1.033111219E3,4.079165833E1,1.677422167E1,4.548337862E2,6.728963375E0,2.866799927E2,1.700000048E0,6.599999905E0
1.034111219E3,4.079167667E1,1.677414500E1,4.541334992E2,6.845290661E0,2.838399963E2,1.799999952E0,6.699999809E0
1.035111219E3,4.079169667E1,1.677407167E1,4.538332192E2,6.830363750E0,2.830499878E2,1.799999952E0,6.699999809E0
1.036111219E3,4.079170833E1,1.677399500E1,4.536329467E2,6.823157787E0,2.819800110E2,1.799999952E0,6.800000191E0
1.037111219E3,4.079171833E1,1.677391667E1,4.533326725E2,6.863306046E0,2.800599976E2,1.799999952E0,6.900000095E0
1.038111219E3,4.079173167E1,1.677383667E1,4.533323856E2,6.876173973E0,2.795000000E2,1.899999976E0,7.300000191E0
1.039111219E3,4.079174667E1,1.677376000E1,4.534321058E2,6.360422611E0,2.787399902E2,1.799999952E0,7.400000095E0
1.040111219E3,4.079175500E1,1.677369167E1,4.535318675E2,5.906437397E0,2.773200073E2,1.799999952E0,7.400000095E0
1.041111219E3,4.079176167E1,1.677362500E1,4.536316382E2,5.197150230E0,2.768999939E2,1.799999952E0,7.300000191E0
1.042111219E3,4.079176833E1,1.677356500E1,4.536314303E2,5.210018158E0,2.795700073E2,1.799999952E0,7.400000095E0
1.043111219E3,4.079177000E1,1.677350500E1,4.539312334E2,5.356714249E0,2.776700134E2,1.799999952E0,7.300000191E0
1.044111219E3,4.079177500E1,1.677343667E1,4.541310024E2,5.573926926E0,2.778900146E2,1.799999952E0,7.300000191E0
1.045111219E3,4.079178167E1,1.677336500E1,4.540307569E2,6.025338173E0,2.801799927E2,1.899999976E0,7.199999809E0
1.046111219E3,4.079179167E1,1.677329167E1,4.536304988E2,6.348583698E0,2.791499939E2,1.799999952E0,7.300000191E0
1.047111219E3,4.079180000E1,1.677320833E1,4.537302121E2,6.840143681E0,2.782799988E2,1.899999976E0,7.300000191E0
1.048111219E3,4.079180833E1,1.677312500E1,4.539299255E2,7.002281189E0,2.782200012E2,1.899999976E0,7.500000000E0
1.049111219E3,4.079181500E1,1.677303833E1,4.543296317E2,7.256553650E0,2.773299866E2,1.899999976E0,7.500000000E0
1.050111219E3,4.079182333E1,1.677295167E1,4.547293343E2,7.379572392E0,2.769599915E2,1.899999976E0,7.500000000E0
1.051111219E3,4.079183333E1,1.677286333E1,4.546290279E2,7.459869385E0,2.759100037E2,1.899999976E0,7.300000191E0
1.052111219E3,4.079184000E1,1.677277333E1,4.550287234E2,7.578770161E0,2.757900085E2,1.899999976E0,7.400000095E0
1.053111219E3,4.079184667E1,1.677268667E1,4.551284296E2,7.780026436E0,2.755599976E2,1.799999952E0,7.300000191E0
1.054111219E3,4.079185000E1,1.677260000E1,4.552281432E2,7.759437561E0,2.765700073E2,1.799999952E0,7.199999809E0
1.055111219E3,4.079185833E1,1.677250833E1,4.552278297E2,7.787232399E0,2.770400085E2,1.799999952E0,7.099999905E0
1.056111219E3,4.079186833E1,1.677241500E1,4.551275071E2,7.790320873E0,2.763900146E2,1.799999952E0,7.099999905E0
1.057111219E3,4.079187667E1,1.677231833E1,4.557271775E2,7.875764847E0,2.759599915E2,1.799999952E0,7.099999905E0
1.058111219E3,4.079188333E1,1.677222333E1,4.559268569E2,7.838704586E0,2.763999939E2,1.799999952E0,7.099999905E0
1.059111219E3,4.079188667E1,1.677213000E1,4.567265490E2,7.697670937E0,2.767600098E2,1.799999952E0,7.099999905E0
1.060111219E3,4.079189333E1,1.677204167E1,4.568262498E2,7.611712456E0,2.758200073E2,1.799999952E0,7.199999809E0
1.061111219E3,4.079189833E1,1.677195333E1,4.569259544E2,7.572593212E0,2.773599854E2,1.899999976E0,7.300000191E0
1.062111219E3,4.079190667E1,1.677186833E1,4.572256623E2,7.342512608E0,2.768599854E2,1.799999952E0,7.300000191E0
1.063111219E3,4.079191667E1,1.677178500E1,4.572253720E2,6.806686878E0,2.765400085E2,1.899999976E0,7.300000191E0
1.064111219E3,4.079193000E1,1.677171167E1,4.572251066E2,6.167401791E0,2.779500122E2,1.899999976E0,7.300000191E0
1.065111219E3,4.079194000E1,1.677163833E1,4.570248485E2,6.413438797E0,2.788699951E2,1.899999976E0,7.300000191E0
1.066111219E3,4.079195500E1,1.677156000E1,4.567245633E2,6.704771519E0,2.803800049E2,1.899999976E0,7.300000191E0
1.067111219E3,4.079196833E1,1.677148167E1,4.567242818E2,6.921984673E0,2.806900024E2,1.700000048E0,7.300000191E0
1.068111219E3,4.079198333E1,1.677140167E1,4.566239912E2,7.103166580E0,2.803299866E2,1.799999952E0,7.300000191E0
1.069111219E3,4.079199333E1,1.677131500E1,4.566236901E2,7.093387127E0,2.793200073E2,1.700000048E0,7.400000095E0
1.070111219E3,4.079200500E1,1.677123000E1,4.575233908E2,6.975515366E0,2.784599915E2,1.799999952E0,7.400000095E0
